ID,时间,分类,类型,金额,币种,账户1,账户2,备注,已报销,关联账单
qj1724507374467186928,2024/8/24 21:49,其它,支出,102.98,CNY,民生储蓄,,给B买的鞋（京东）,,
qj1724515646543119350,2024/8/24 21:49,三餐,支出,30,CNY,微信,,,,
qj1724596896703157779,2024/8/24 22:41,其它,转账,134.9,CNY,招商储蓄,现金,,,
qj1724596920267129648,2024/8/24 22:42,其它,转账,135,CNY,微信,现金,,,
qj1726758658413176565,2024/8/24 23:10,交通,支出,0.8,CNY,信用卡,,,,
qj1724587330457153648,2024/8/25 20:02,其它,转账,1500,CNY,交通银行借记卡,微信,,,
qj1724590311589128465,2024/8/25 20:51,其它,转账,50,CNY,微信,深圳通,,,
qj1724590317418177593,2024/8/25 20:51,三餐,支出,67,CNY,微信,,,,
qj1724590348402186141,2024/8/25 20:52,收红包,收入,2.18,CNY,微信,,,,
qj1724596110972140193,2024/8/25 22:28,交通,支出,6.65,CNY,深圳通,,,,
qj1724596145946153200,2024/8/25 22:29,收红包,收入,130.1,CNY,现金,,,,
qj1724596147337130679,2024/8/25 22:29,收红包,收入,200,CNY,现金,,,,
qj1724596646362186353,2024/8/25 22:37,利息,收入,0.68,CNY,招商储蓄,,,,
qj1724596811743127673,2024/8/25 22:40,其它,转账,25.67,CNY,支付宝,交通银行借记卡,,,
qj1724597048932197017,2024/8/25 22:44,其它,还款,584.21,CNY,交通银行借记卡,信用卡,,,
qj1724597306028181056,2024/8/25 22:48,其它,转账,5100,CNY,邮政储蓄,基金,,,
qj1724641098252180786,2024/8/26 10:58,三餐,支出,18.76,CNY,微信,,,,
qj1724641115256185700,2024/8/26 10:58,三餐,支出,9.9,CNY,微信,,霸王餐会员,,
qj1724667249725169168,2024/8/26 18:14,做饭,支出,25.39,CNY,交通银行借记卡,,,,
qj1724673134907116789,2024/8/26 19:52,三餐,支出,6,CNY,微信,,,,
qj1724674168122118449,2024/8/26 20:09,三餐,支出,7,CNY,微信,,,,
qj1724674170522173848,2024/8/26 20:09,交通,支出,5.7,CNY,深圳通,,,,
qj1724723545109144975,2024/8/26 20:09,交通,支出,5.7,CNY,深圳通,,,,
qj1724727334127135490,2024/8/26 20:09,零食,支出,7.5,CNY,交通银行借记卡,,,,
qj1724727343552173147,2024/8/26 20:09,其它,转账,8,CNY,交通银行借记卡,微信,,,
qj1728151774755121064,2024/8/26 20:09,其它,转账,600,CNY,现金,招商储蓄,,,
qj1724723537507144796,2024/8/27 9:52,交通,支出,5.7,CNY,深圳通,,,,
qj1724727378806189379,2024/8/27 10:56,饮料,支出,15,CNY,微信,,,,
qj1724753289882173294,2024/8/27 18:08,做饭,支出,24.18,CNY,交通银行借记卡,,,,
qj1724754456973134367,2024/8/27 18:27,三餐,支出,22,CNY,微信,,,,
qj1724771942416137730,2024/8/27 23:19,日用品,支出,55.37,CNY,信用卡,,牙线棒*2000,,
qj1724771948072174028,2024/8/27 23:19,交通,支出,4.75,CNY,深圳通,,,,
qj1724811505763190955,2024/8/28 10:18,饮料,支出,15,CNY,微信,,,,
qj1724811508968172563,2024/8/28 10:18,交通,支出,5.7,CNY,深圳通,,,,
qj1724813918027109558,2024/8/28 10:58,三餐,支出,18.56,CNY,微信,,,,
qj1724839820104199921,2024/8/28 18:10,三餐,支出,5,CNY,微信,,,,
qj1724851031657143114,2024/8/28 21:17,三餐,支出,9,CNY,微信,,,,
qj1724851034429152670,2024/8/28 21:17,交通,支出,5.7,CNY,深圳通,,,,
qj1724893904898166362,2024/8/28 21:17,三餐,支出,5,CNY,微信,,,,
qj1724893908400181119,2024/8/29 21:17,交通,支出,5.7,CNY,深圳通,,,,
qj1724909580455158573,2024/8/29 21:17,其它,转账,50,CNY,微信,深圳通,,,
qj1724915841099162708,2024/8/29 21:17,饮料,支出,5.9,CNY,交通银行借记卡,,,,
qj1724925418938184122,2024/8/29 21:17,三餐,支出,26,CNY,微信,,,,
qj1724945312020184216,2024/8/29 23:28,饮料,支出,14,CNY,微信,,,,
qj1724945314449176096,2024/8/29 23:28,交通,支出,5.7,CNY,深圳通,,,,
qj1724978485451130601,2024/8/30 8:41,交通,支出,1.5,CNY,微信,,,,
qj1724978488924155297,2024/8/30 8:41,交通,支出,5.7,CNY,深圳通,,,,
qj1724985582918189974,2024/8/30 10:39,三餐,支出,19.4,CNY,微信,,,,
qj1724985598628131020,2024/8/30 10:39,收红包,收入,82,CNY,微信,,,,
qj1725001135830151548,2024/8/30 14:58,其它,支出,13.03,CNY,支付宝,,装被子的袋子,,
qj1725025150585100086,2024/8/30 21:39,三餐,支出,20,CNY,微信,,,,
qj1725025153059138262,2024/8/30 21:39,交通,支出,5.7,CNY,深圳通,,,,
qj1725076064157189786,2024/8/30 21:39,零食,支出,2,CNY,微信,,,,
qj1725098451913153001,2024/8/31 18:00,交通,支出,3.8,CNY,深圳通,,,,
qj1725119685960119676,2024/8/31 23:54,交通,支出,3.8,CNY,深圳通,,,,
qj1725119755986146187,2024/8/31 23:55,三餐,支出,82,CNY,信用卡,,,,
qj1725119767145114677,2024/8/31 23:56,其它,转账,168,CNY,信用卡,微信,,,
qj1725119771641115337,2024/8/31 23:56,三餐,支出,49,CNY,微信,,,,
qj1725206624810113413,2024/9/1 0:03,运动,支出,40,CNY,微信,,,,
qj1725206674237124354,2024/9/1 0:04,三餐,支出,22.3,CNY,交通银行借记卡,,,,
qj1725241601659196377,2024/9/2 9:46,交通,支出,5.7,CNY,深圳通,,,,
qj1725241610277118212,2024/9/2 9:46,三餐,支出,3,CNY,微信,,,,
qj1725245158286126695,2024/9/2 10:45,三餐,支出,18.4,CNY,微信,,,,
qj1725263202407143811,2024/9/2 15:46,做饭,支出,34.45,CNY,交通银行借记卡,,,,
qj1725274999921147502,2024/9/2 19:03,三餐,支出,6,CNY,微信,,,,
qj1725275004017175401,2024/9/2 19:03,交通,支出,5.7,CNY,深圳通,,,,
qj1725291603663116654,2024/9/2 23:40,住房,支出,1787,CNY,微信,,,,
qj1725330579195143839,2024/9/3 10:29,交通,支出,5.7,CNY,深圳通,,,,
qj1725330581590168822,2024/9/3 10:29,三餐,支出,1.5,CNY,微信,,,,
qj1725330584452170845,2024/9/3 10:29,饮料,支出,15,CNY,微信,,,,
qj1725356830350162934,2024/9/3 17:47,三餐,支出,13.22,CNY,交通银行借记卡,,,,
qj1725376151150125495,2024/9/3 23:09,交通,支出,5.7,CNY,深圳通,,,,
qj1725376155082101285,2024/9/3 23:09,三餐,支出,20,CNY,微信,,,,
qj1725376161291169450,2024/9/3 23:09,饮料,支出,3.5,CNY,微信,,,,
qj1725415603547176166,2024/9/4 10:06,运动,支出,198,CNY,信用卡,,珠海半马报名费,,
qj1725415607543157763,2024/9/4 10:06,交通,支出,5.7,CNY,深圳通,,,,
qj1725415614972154736,2024/9/4 10:06,其它,转账,50,CNY,微信,深圳通,,,
qj1725415616572121089,2024/9/4 10:06,三餐,支出,3,CNY,微信,,,,
qj1725418495620165208,2024/9/4 10:54,三餐,支出,18,CNY,微信,,,,
qj1725439093887161788,2024/9/4 16:38,三餐,支出,10.99,CNY,交通银行借记卡,,,,
qj1725439845022104907,2024/9/4 16:50,三餐,支出,39.9,CNY,交通银行借记卡,,青海小牦牛牛奶*10,,
qj1725460663164181336,2024/9/4 22:37,交通,支出,5.7,CNY,深圳通,,,,
qj1725460666973195373,2024/9/4 22:37,三餐,支出,9,CNY,微信,,,,
qj1725460672893164546,2024/9/4 22:37,做饭,支出,1.8,CNY,微信,,,,
qj1725460678417145976,2024/9/4 22:37,水果,支出,17.8,CNY,微信,,,,
qj1725496489466148484,2024/9/5 8:34,交通,支出,5.7,CNY,深圳通,,,,
qj1725496494136127521,2024/9/5 8:34,交通,支出,1.5,CNY,微信,,,,
qj1725504594974137426,2024/9/5 10:49,饮料,支出,15,CNY,微信,,,,
qj1725504596542118611,2024/9/5 10:49,三餐,支出,3,CNY,微信,,,,
qj1725524864164109246,2024/9/5 16:27,三餐,支出,19.74,CNY,交通银行借记卡,,,,
qj1725524870724169464,2024/9/5 16:27,其它,转账,19,CNY,交通银行借记卡,微信,,,
qj1725540970243174777,2024/9/5 20:56,三餐,支出,20,CNY,微信,,,,
qj1725540977890122167,2024/9/5 20:56,交通,支出,4.75,CNY,深圳通,,,,
qj1725585438523160166,2024/9/6 9:17,交通,支出,5.7,CNY,深圳通,,,,
qj1725585511988173697,2024/9/6 9:18,三餐,支出,3,CNY,微信,,,,
qj1725590223838144614,2024/9/6 10:37,三餐,支出,19.3,CNY,微信,,,,
qj1725606280587141567,2024/9/6 15:04,饮料,支出,15,CNY,微信,,,,
qj1725610084927148238,2024/9/6 16:08,工资,收入,8194.07,CNY,交通银行借记卡,,,,
qj1725691299480143617,2024/9/6 16:08,交通,支出,5.7,CNY,深圳通,,,,
qj1725691306823101350,2024/9/6 16:08,三餐,支出,13,CNY,微信,,,,
qj1725691258841158546,2024/9/7 14:40,运动,支出,117.5,CNY,微信,,乒乓球拍（银河U2+729普及套胶）,,
qj1725691287677178392,2024/9/7 14:41,三餐,支出,15,CNY,微信,,,,
qj1725691288989164555,2024/9/7 14:41,三餐,支出,9,CNY,微信,,,,
qj1725692788479102968,2024/9/7 15:06,做饭,支出,38.66,CNY,微信,,,,
qj1725714754573163451,2024/9/7 21:12,饮料,支出,2.5,CNY,微信,,,,
qj1725720408977120805,2024/9/7 22:46,三餐,支出,20,CNY,微信,,,,
qj1725720412727135972,2024/9/7 22:46,三餐,支出,8,CNY,微信,,,,
qj1725720418917187390,2024/9/7 22:46,水果,支出,7,CNY,微信,,,,
qj1726757951256144659,2024/9/7 22:59,饮料,支出,3.9,CNY,交通银行借记卡,,,,
qj17257298176867796,2024/9/8 12:00,其它,转账,3000,CNY,交通银行借记卡,邮政储蓄,,,
qj1725798758304170555,2024/9/8 20:32,三餐,支出,23,CNY,微信,,,,
qj1725798801753118892,2024/9/8 20:33,零食,支出,11.7,CNY,微信,,,,
qj1725798804164192931,2024/9/8 20:33,三餐,支出,9.5,CNY,微信,,,,
qj1725798812490142037,2024/9/8 20:33,三餐,支出,11,CNY,微信,,,,
qj1725798819444112550,2024/9/8 20:33,饮料,支出,3.8,CNY,微信,,,,
qj1725798825056146249,2024/9/8 20:33,三餐,支出,21.6,CNY,微信,,,,
qj1725856567130142070,2024/9/9 12:36,交通,支出,5.7,CNY,深圳通,,,,
qj1725856572637150560,2024/9/9 12:36,饮料,支出,20,CNY,微信,,,,
qj1725883646973192278,2024/9/9 20:07,交通,支出,5.7,CNY,深圳通,,,,
qj1725883649617175137,2024/9/9 20:07,三餐,支出,13,CNY,微信,,,,
qj1725883651007167094,2024/9/9 20:07,三餐,支出,6,CNY,微信,,,,
qj1725931644468184137,2024/9/10 9:27,交通,支出,5.7,CNY,深圳通,,,,
qj1725931649458116300,2024/9/10 9:27,交通,支出,1.5,CNY,微信,,,,
qj1725931651074147002,2024/9/10 9:27,三餐,支出,3,CNY,微信,,,,
qj1725932636225152185,2024/9/10 9:43,饮料,支出,15,CNY,微信,,,,
qj1725937571267190903,2024/9/10 11:06,三餐,支出,18,CNY,微信,,,,
qj1725976762680130072,2024/9/10 21:59,交通,支出,5.7,CNY,深圳通,,,,
qj1725976770939131283,2024/9/10 21:59,其它,转账,50,CNY,微信,深圳通,,,
qj1725976799744167973,2024/9/10 21:59,三餐,支出,13.18,CNY,交通银行借记卡,,,,
qj1725976806056129246,2024/9/10 22:00,三餐,支出,10,CNY,微信,,,,
qj1725977724022153285,2024/9/10 22:15,三餐,支出,13,CNY,微信,,,,
qj1726273400477115619,2024/9/10 22:15,饮料,支出,10.4,CNY,微信,,,,
qj1726022788323167401,2024/9/11 10:46,三餐,支出,17.96,CNY,微信,,,,
qj1726022790333113310,2024/9/11 10:46,三餐,支出,3,CNY,微信,,,,
qj1726022792277171318,2024/9/11 10:46,交通,支出,5.7,CNY,深圳通,,,,
qj1726062539745138571,2024/9/11 21:48,三餐,支出,20,CNY,微信,,,,
qj1726062543638137248,2024/9/11 21:49,交通,支出,5.7,CNY,深圳通,,,,
qj1726148044073173059,2024/9/12 21:34,交通,支出,5.7,CNY,深圳通,,,,
qj1726148045976175735,2024/9/12 21:34,三餐,支出,3,CNY,微信,,,,
qj1726148048521161784,2024/9/12 21:34,交通,支出,5.7,CNY,深圳通,,,,
qj1726148051161143462,2024/9/12 21:34,饮料,支出,20,CNY,微信,,,,
qj1726148055145124028,2024/9/12 21:34,三餐,支出,6.5,CNY,微信,,,,
qj1726148056413176330,2024/9/12 21:34,三餐,支出,10,CNY,微信,,,,
qj1726273371311179858,2024/9/12 21:34,三餐,支出,16,CNY,微信,,,,
qj1726273279206169041,2024/9/13 8:21,三餐,支出,3,CNY,微信,,,,
qj1726273281197158339,2024/9/13 8:21,交通,支出,5.7,CNY,深圳通,,,,
qj1726273282040151632,2024/9/13 8:21,交通,支出,5.7,CNY,深圳通,,,,
qj1726273291857187109,2024/9/13 8:21,三餐,支出,20.2,CNY,微信,,,,
qj1726273295187157563,2024/9/13 8:21,三餐,支出,5,CNY,微信,,,,
qj1726273297410108904,2024/9/13 8:21,三餐,支出,5,CNY,微信,,,,
qj1726273301143128924,2024/9/13 8:21,三餐,支出,12,CNY,微信,,,,
qj1726273301895154575,2024/9/13 8:21,三餐,支出,8,CNY,微信,,,,
qj1726273305733149749,2024/9/13 8:21,三餐,支出,5,CNY,微信,,,,
qj1726273310432127385,2024/9/13 8:21,零食,支出,2,CNY,微信,,,,
qj1726273347595184597,2024/9/13 8:22,饮料,支出,15,CNY,微信,,,,
qj1726324484406182393,2024/9/14 22:34,水果,支出,29.9,CNY,交通银行借记卡,,,,
qj1726324487464112140,2024/9/14 22:34,交通,支出,5.7,CNY,深圳通,,,,
qj1726324488456182726,2024/9/14 22:34,交通,支出,5.7,CNY,深圳通,,,,
qj1726324489977130491,2024/9/14 22:34,三餐,支出,3,CNY,微信,,,,
qj1726324493029110363,2024/9/14 22:34,饮料,支出,15,CNY,微信,,,,
qj1726324506380117240,2024/9/14 22:35,三餐,支出,23.3,CNY,微信,,,,
qj1726324509132198628,2024/9/14 22:35,饮料,支出,29.9,CNY,微信,,,,
qj1726324516771101629,2024/9/14 22:35,三餐,支出,14,CNY,微信,,,,
qj1726375728265174247,2024/9/14 22:35,三餐,支出,18.7,CNY,微信,,,,
qj1726373193339181200,2024/9/15 12:06,三餐,支出,19.9,CNY,微信,,,,
qj1726375690549133859,2024/9/15 12:48,饮料,支出,10.4,CNY,交通银行借记卡,,,,
qj1726379339326105071,2024/9/15 13:48,三餐,支出,6,CNY,微信,,,,
qj1726399638535151260,2024/9/15 19:27,三餐,支出,16,CNY,微信,,,,
qj1726401636868197544,2024/9/15 20:00,水果,支出,8,CNY,微信,,,,
qj1726401649255152936,2024/9/15 20:00,水果,支出,4.5,CNY,微信,,,,
qj1728149238858153448,2024/9/16 13:27,零食,支出,2,CNY,微信,,,,
qj1726487493918163160,2024/9/16 19:51,三餐,支出,22,CNY,微信,,,,
qj1726487496782158931,2024/9/16 19:51,交通,支出,1.9,CNY,深圳通,,,,
qj1726487504068100916,2024/9/16 19:51,其它,转账,50,CNY,微信,深圳通,,,
qj1726487509183150645,2024/9/16 19:51,饮料,支出,2.9,CNY,微信,,,,
qj1726487673611108033,2024/9/16 19:54,交通,支出,1.9,CNY,深圳通,,,,
qj1726491638086117549,2024/9/16 21:00,理发,支出,19.9,CNY,微信,,优剪会员,,
qj1726491641930122685,2024/9/16 21:00,理发,支出,28,CNY,微信,,,,
qj1726493148603178707,2024/9/16 21:25,零食,支出,2,CNY,微信,,,,
qj1728149145804179816,2024/9/16 21:25,三餐,支出,16,CNY,微信,,,,
qj1728149236697129185,2024/9/16 21:25,零食,支出,6,CNY,微信,,,,
qj1726584409418139772,2024/9/17 22:46,饮料,支出,3.6,CNY,微信,,,,
qj1726584411061134183,2024/9/17 22:46,三餐,支出,18,CNY,微信,,,,
qj1726584423406116699,2024/9/17 22:47,三餐,支出,16,CNY,微信,,,,
qj1726584433921126570,2024/9/17 22:47,饮料,支出,3.3,CNY,微信,,,,
qj1726584438316188690,2024/9/17 22:47,三餐,支出,12,CNY,微信,,,,
qj1726642743190149707,2024/9/18 14:59,三餐,支出,23.5,CNY,微信,,,,
qj1727272784789117088,2024/9/18 21:59,交通,支出,6.65,CNY,深圳通,,,,
qj1726757646461134578,2024/9/19 22:54,交通,支出,120,CNY,信用卡,,,,
qj1726757919012157379,2024/9/19 22:58,请客送礼,支出,10.45,CNY,交通银行借记卡,,江琳，蟑螂玩偶,,
qj1726758286982117856,2024/9/19 23:04,日用品,支出,0.01,CNY,交通银行借记卡,,,,
qj1728151365003102501,2024/9/20 2:02,利息,收入,1.57,CNY,邮政储蓄,,,,
qj1728152104648107534,2024/9/20 2:15,利息,收入,0.43,CNY,社保卡,,,,
qj1726919124668122723,2024/9/21 19:45,饮料,支出,3,CNY,微信,,,,
qj1726919134473167782,2024/9/21 19:45,零食,支出,24,CNY,微信,,,,
qj1728150492139118088,2024/9/21 19:45,利息,收入,5.72,CNY,交通银行借记卡,,,,
qj1728151740485126091,2024/9/21 19:45,利息,收入,0.35,CNY,招商储蓄,,,,
qj1728152054701150999,2024/9/21 19:45,利息,收入,0.01,CNY,民生储蓄,,,,
qj1727006284959157336,2024/9/22 19:58,三餐,支出,57,CNY,微信,,,,
qj1727018366150175713,2024/9/22 23:19,交通,支出,6.65,CNY,深圳通,,,,
qj1728148999687177268,2024/9/22 23:19,三餐,支出,7,CNY,微信,,,,
qj1727074999185112823,2024/9/23 15:03,交通,支出,5.7,CNY,深圳通,,,,
qj1727075000533183304,2024/9/23 15:03,三餐,支出,3,CNY,微信,,,,
qj1727075002120111013,2024/9/23 15:03,三餐,支出,15.5,CNY,微信,,,,
qj1727078627962127323,2024/9/23 16:03,话费网费,支出,12,CNY,交通银行借记卡,,vpn一年,,
qj1727093835181184097,2024/9/23 20:17,三餐,支出,16.94,CNY,交通银行借记卡,,,,
qj1727097096930154503,2024/9/23 21:11,饮料,支出,15,CNY,微信,,,,
qj1727097101577167495,2024/9/23 21:11,交通,支出,5.7,CNY,深圳通,,,,
qj1727228401249113074,2024/9/24 9:40,三餐,支出,25.3,CNY,微信,,,,
qj17271100012264132,2024/9/24 15:18,运动,支出,263.01,CNY,信用卡,,高驰Pace3，京东，6期,,
qj1727166723218115009,2024/9/24 16:32,交通,支出,5.7,CNY,深圳通,,,,
qj1727166727225102846,2024/9/24 16:32,三餐,支出,3,CNY,微信,,,,
qj1727166767199158588,2024/9/24 16:32,三餐,支出,20.2,CNY,微信,,,,
qj1727168243336123439,2024/9/24 16:57,其它,还款,887.18,CNY,交通银行借记卡,信用卡,,,
qj1727228389200194767,2024/9/24 16:57,交通,支出,5.7,CNY,深圳通,,,,
qj1727833216293175054,2024/9/24 16:57,饮料,支出,5,CNY,交通银行借记卡,,,,
qj1727228382499168264,2024/9/25 9:39,交通,支出,5.7,CNY,深圳通,,,,
qj1727228407972116589,2024/9/25 9:40,三餐,支出,3,CNY,微信,,,,
qj1727228410358165935,2024/9/25 9:40,饮料,支出,20,CNY,微信,,,,
qj1727237827927171236,2024/9/25 12:17,三餐,支出,13.9,CNY,微信,,,,
qj1727266472268131428,2024/9/25 20:14,三餐,支出,25.32,CNY,微信,,,,
qj1727266475740157391,2024/9/25 20:14,交通,支出,5.7,CNY,深圳通,,,,
qj1727266952232106563,2024/9/25 20:22,日用品,支出,6.9,CNY,微信,,,,
qj1727266957731108264,2024/9/25 20:22,饮料,支出,7.9,CNY,微信,,,,
qj1727272640433113730,2024/9/25 21:57,其它,转账,50,CNY,微信,深圳通,,,
qj1727318138617188600,2024/9/26 10:35,交通,支出,5.7,CNY,深圳通,,,,
qj1727318140456196004,2024/9/26 10:35,三餐,支出,4,CNY,微信,,,,
qj1727318142577161059,2024/9/26 10:35,饮料,支出,15,CNY,微信,,,,
qj1727322800008164573,2024/9/26 11:53,三餐,支出,20.9,CNY,微信,,,,
qj1727338248472151777,2024/9/26 16:10,三餐,支出,9.72,CNY,招商储蓄,,,,
qj1727361145498161498,2024/9/26 22:32,三餐,支出,13.9,CNY,微信,,,,
qj1727361147927104697,2024/9/26 22:32,交通,支出,5.7,CNY,深圳通,,,,
qj17273611750783860,2024/9/26 22:32,交通,报销记录,74.35,CNY,招商储蓄,,,,qj1722870782887175154
qj1727453264220151637,2024/9/27 0:07,三餐,支出,30,CNY,微信,,,,
qj1727453265584105932,2024/9/27 0:07,三餐,支出,8,CNY,微信,,,,
qj1727453266458167206,2024/9/27 0:07,三餐,支出,6,CNY,微信,,,,
qj1727453268838169628,2024/9/27 0:07,饮料,支出,3.5,CNY,微信,,,,
qj1727411304056115927,2024/9/27 12:28,三餐,支出,11.35,CNY,微信,,,,
qj1727411306805162485,2024/9/27 12:28,交通,支出,5.7,CNY,深圳通,,,,
qj1727411313814150233,2024/9/27 12:28,三餐,支出,4,CNY,微信,,,,
qj1727539711864121014,2024/9/28 0:08,电器数码,支出,28.98,CNY,花呗,,金士顿u盘64g（装机u盘）,,
qj1727539730550151856,2024/9/28 0:08,电器数码,支出,36.55,CNY,交通银行借记卡,,机箱风扇,,
qj1727569419705150985,2024/9/28 8:23,饮料,支出,2.5,CNY,微信,,,,
qj1727500876111115939,2024/9/28 13:21,三餐,支出,19,CNY,微信,,,,
qj1727516054813147042,2024/9/28 17:34,电器数码,支出,2745.6,CNY,民生储蓄,,映众rtx4060ti,,
qj1727516063552162153,2024/9/28 17:34,其它,转账,2745.6,CNY,交通银行借记卡,民生储蓄,,,
qj1727516078295128479,2024/9/28 17:34,其它,转账,308.83,CNY,交通银行借记卡,民生储蓄,,,
qj1727516139960187026,2024/9/28 17:35,电器数码,支出,308.83,CNY,民生储蓄,,爱国者承影内存16G*2(3200）,,
qj1727516183373106366,2024/9/28 17:36,电器数码,支出,998.07,CNY,信用卡,,i5 12400F+铭瑄H610M挑战者主板,,
qj1727516233477121194,2024/9/28 17:37,电器数码,支出,56.96,CNY,交通银行借记卡,,cpu散热器，利民ax120r se,,
qj1727516314920164573,2024/9/28 17:38,电器数码,支出,194.91,CNY,交通银行借记卡,,驿晨宇玄武550电源,,
qj1727516361888148063,2024/9/28 17:39,电器数码,支出,349.89,CNY,交通银行借记卡,,铠侠固态RC20 1T,,
qj1727518107907135558,2024/9/28 18:08,水果,支出,5,CNY,微信,,,,
qj1727518540132186025,2024/9/28 18:15,三餐,支出,16,CNY,微信,,,,
qj1727527290766156925,2024/9/28 20:41,电器数码,支出,129,CNY,交通银行借记卡,,先马朱雀air机箱,,
qj1727572005275194053,2024/9/29 9:06,三餐,支出,4,CNY,微信,,,,
qj1727572007910120891,2024/9/29 9:06,交通,支出,5.7,CNY,深圳通,,,,
qj1727578492789143895,2024/9/29 10:54,饮料,支出,15,CNY,微信,,,,
qj1727581997054116870,2024/9/29 11:53,三餐,支出,13.9,CNY,微信,,,,
qj1727603153892170184,2024/9/29 17:45,三餐,支出,23,CNY,微信,,,,
qj1727620101608161732,2024/9/29 22:28,交通,支出,5.7,CNY,深圳通,,,,
qj1727620118190155941,2024/9/29 22:28,电器数码,支出,2,CNY,微信,,黑色扎带,,
qj1727669410306195142,2024/9/30 12:10,三餐,支出,16.2,CNY,微信,,,,
qj1727669414349117420,2024/9/30 12:10,交通,支出,5.7,CNY,深圳通,,,,
